Loaded 100 files → 10000 pairs × 5 round(s) = 50000 total (0 already done, 50000 remaining)
/home/chaiyong.rag/quantization-clone-study/gguf/lib/python3.10/site-packages/huggingface_hub/utils/_validators.py:205: UserWarning: The `local_dir_use_symlinks` argument is deprecated and ignored in `hf_hub_download`. Downloading to a local directory does not use symlinks anymore.
  warnings.warn(
llama_context: n_ctx_seq (8192) < n_ctx_train (131072) -- the full capacity of the model will not be utilized
Model 'gguf' loaded. Starting inference...
--- Round 1/5 (0 done, 10000 remaining) ---
[1/50000] 2026-06-30 04:15:47 | R1 | InfixConverter/0_orig vs InfixConverter/0_orig → CLONE
[2469/50000] 2026-06-30 04:55:08 | R1 | bubblesort/test_0_orig_pg_krakatau vs queens/test_1_artifice_pg_krakatau → NON-CLONE
[2470/50000] 2026-06-30 04:55:09 | R1 | bubblesort/test_0_orig_pg_krakatau vs queens/test_1_artifice_pg_procyon → NON-CLONE
[2471/50000] 2026-06-30 04:55:11 | R1 | bubblesort/test_0_orig_pg_krakatau vs railroadcar/0_orig → NON-CLONE
[2472/50000] 2026-06-30 04:55:11 | R1 | bubblesort/test_0_orig_pg_krakatau vs railroadcar/1_artifice → NON-CLONE
[2473/50000] 2026-06-30 04:55:12 | R1 | bubblesort/test_0_orig_pg_krakatau vs railroadcar/test_0_orig_no_krakatau → NON-CLONE
[2474/50000] 2026-06-30 04:55:13 | R1 | bubblesort/test_0_orig_pg_krakatau vs railroadcar/test_0_orig_no_procyon → NON-CLONE
[2475/50000] 2026-06-30 04:55:14 | R1 | bubblesort/test_0_orig_pg_krakatau vs railroadcar/test_0_orig_pg_krakatau → NON-CLONE
[2476/50000] 2026-06-30 04:55:15 | R1 | bubblesort/test_0_orig_pg_krakatau vs railroadcar/test_0_orig_pg_procyon → NON-CLONE
[2477/50000] 2026-06-30 04:55:16 | R1 | bubblesort/test_0_orig_pg_krakatau vs railroadcar/test_1_artifice_no_krakatau → NON-CLONE
[2478/50000] 2026-06-30 04:55:16 | R1 | bubblesort/test_0_orig_pg_krakatau vs railroadcar/test_1_artifice_no_procyon → NON-CLONE
[2479/50000] 2026-06-30 04:55:17 | R1 | bubblesort/test_0_orig_pg_krakatau vs railroadcar/test_1_artifice_pg_krakatau → NON-CLONE
[2480/50000] 2026-06-30 04:55:18 | R1 | bubblesort/test_0_orig_pg_krakatau vs railroadcar/test_1_artifice_pg_procyon → NON-CLONE
[2481/50000] 2026-06-30 04:55:19 | R1 | bubblesort/test_0_orig_pg_krakatau vs slinkedlist/0_orig → NON-CLONE
[2482/50000] 2026-06-30 04:55:20 | R1 | bubblesort/test_0_orig_pg_krakatau vs slinkedlist/1_artifice → NON-CLONE
[2483/50000] 2026-06-30 04:55:20 | R1 | bubblesort/test_0_orig_pg_krakatau vs slinkedlist/test_0_orig_no_krakatau → NON-CLONE
[2484/50000] 2026-06-30 04:55:21 | R1 | bubblesort/test_0_orig_pg_krakatau vs slinkedlist/test_0_orig_no_procyon → NON-CLONE
[2485/50000] 2026-06-30 04:55:22 | R1 | bubblesort/test_0_orig_pg_krakatau vs slinkedlist/test_0_orig_pg_krakatau → NON-CLONE
[2486/50000] 2026-06-30 04:55:23 | R1 | bubblesort/test_0_orig_pg_krakatau vs slinkedlist/test_0_orig_pg_procyon → NON-CLONE
[2487/50000] 2026-06-30 04:55:24 | R1 | bubblesort/test_0_orig_pg_krakatau vs slinkedlist/test_1_artifice_no_krakatau → NON-CLONE
[2488/50000] 2026-06-30 04:55:25 | R1 | bubblesort/test_0_orig_pg_krakatau vs slinkedlist/test_1_artifice_no_procyon → NON-CLONE
[2489/50000] 2026-06-30 04:55:26 | R1 | bubblesort/test_0_orig_pg_krakatau vs slinkedlist/test_1_artifice_pg_krakatau → NON-CLONE
[2490/50000] 2026-06-30 04:55:26 | R1 | bubblesort/test_0_orig_pg_krakatau vs slinkedlist/test_1_artifice_pg_procyon → NON-CLONE
[2491/50000] 2026-06-30 04:55:27 | R1 | bubblesort/test_0_orig_pg_krakatau vs square/0_orig → NON-CLONE
[2492/50000] 2026-06-30 04:55:28 | R1 | bubblesort/test_0_orig_pg_krakatau vs square/1_artifice → NON-CLONE
[2493/50000] 2026-06-30 04:55:30 | R1 | bubblesort/test_0_orig_pg_krakatau vs square/test_0_orig_no_krakatau → NON-CLONE
[2494/50000] 2026-06-30 04:55:31 | R1 | bubblesort/test_0_orig_pg_krakatau vs square/test_0_orig_no_procyon → NON-CLONE
[2495/50000] 2026-06-30 04:55:32 | R1 | bubblesort/test_0_orig_pg_krakatau vs square/test_0_orig_pg_krakatau → NON-CLONE
[2496/50000] 2026-06-30 04:55:33 | R1 | bubblesort/test_0_orig_pg_krakatau vs square/test_0_orig_pg_procyon → NON-CLONE
[2497/50000] 2026-06-30 04:55:34 | R1 | bubblesort/test_0_orig_pg_krakatau vs square/test_1_artifice_no_krakatau → NON-CLONE
[2498/50000] 2026-06-30 04:55:35 | R1 | bubblesort/test_0_orig_pg_krakatau vs square/test_1_artifice_no_procyon → NON-CLONE
[2499/50000] 2026-06-30 04:55:36 | R1 | bubblesort/test_0_orig_pg_krakatau vs square/test_1_artifice_pg_krakatau → NON-CLONE
[2500/50000] 2026-06-30 04:55:37 | R1 | bubblesort/test_0_orig_pg_krakatau vs square/test_1_artifice_pg_procyon → NON-CLONE
[2501/50000] 2026-06-30 04:55:38 | R1 | bubblesort/test_0_orig_pg_procyon vs InfixConverter/0_orig → NON-CLONE
[2502/50000] 2026-06-30 04:55:39 | R1 | bubblesort/test_0_orig_pg_procyon vs InfixConverter/1_artifice → NON-CLONE
[2503/50000] 2026-06-30 04:55:40 | R1 | bubblesort/test_0_orig_pg_procyon vs InfixConverter/test_0_orig_no_krakatau → NON-CLONE
[2504/50000] 2026-06-30 04:55:41 | R1 | bubblesort/test_0_orig_pg_procyon vs InfixConverter/test_0_orig_no_procyon → NON-CLONE
[2505/50000] 2026-06-30 04:55:42 | R1 | bubblesort/test_0_orig_pg_procyon vs InfixConverter/test_0_orig_pg_krakatau → NON-CLONE
[2506/50000] 2026-06-30 04:55:43 | R1 | bubblesort/test_0_orig_pg_procyon vs InfixConverter/test_0_orig_pg_procyon → NON-CLONE
[2507/50000] 2026-06-30 04:55:44 | R1 | bubblesort/test_0_orig_pg_procyon vs InfixConverter/test_1_artifice_no_krakatau → NON-CLONE
[2508/50000] 2026-06-30 04:55:45 | R1 | bubblesort/test_0_orig_pg_procyon vs InfixConverter/test_1_artifice_no_procyon → NON-CLONE
[2509/50000] 2026-06-30 04:55:45 | R1 | bubblesort/test_0_orig_pg_procyon vs InfixConverter/test_1_artifice_pg_krakatau → NON-CLONE
[2510/50000] 2026-06-30 04:55:46 | R1 | bubblesort/test_0_orig_pg_procyon vs InfixConverter/test_1_artifice_pg_procyon → NON-CLONE
[2511/50000] 2026-06-30 04:55:47 | R1 | bubblesort/test_0_orig_pg_procyon vs SqrtAlgorithm/0_orig → NON-CLONE
[2512/50000] 2026-06-30 04:55:48 | R1 | bubblesort/test_0_orig_pg_procyon vs SqrtAlgorithm/1_artifice → NON-CLONE
[2513/50000] 2026-06-30 04:55:49 | R1 | bubblesort/test_0_orig_pg_procyon vs SqrtAlgorithm/test_0_orig_no_krakatau → NON-CLONE
[2514/50000] 2026-06-30 04:55:50 | R1 | bubblesort/test_0_orig_pg_procyon vs SqrtAlgorithm/test_0_orig_no_procyon → NON-CLONE
[2515/50000] 2026-06-30 04:55:51 | R1 | bubblesort/test_0_orig_pg_procyon vs SqrtAlgorithm/test_0_orig_pg_krakatau → NON-CLONE
[2516/50000] 2026-06-30 04:55:52 | R1 | bubblesort/test_0_orig_pg_procyon vs SqrtAlgorithm/test_0_orig_pg_procyon → NON-CLONE
[2517/50000] 2026-06-30 04:55:53 | R1 | bubblesort/test_0_orig_pg_procyon vs SqrtAlgorithm/test_1_artifice_no_krakatau → NON-CLONE
[2518/50000] 2026-06-30 04:55:54 | R1 | bubblesort/test_0_orig_pg_procyon vs SqrtAlgorithm/test_1_artifice_no_procyon → NON-CLONE
[2519/50000] 2026-06-30 04:55:55 | R1 | bubblesort/test_0_orig_pg_procyon vs SqrtAlgorithm/test_1_artifice_pg_krakatau → NON-CLONE
[2520/50000] 2026-06-30 04:55:56 | R1 | bubblesort/test_0_orig_pg_procyon vs SqrtAlgorithm/test_1_artifice_pg_procyon → NON-CLONE
[2521/50000] 2026-06-30 04:55:57 | R1 | bubblesort/test_0_orig_pg_procyon vs bubblesort/0_orig → CLONE
[2522/50000] 2026-06-30 04:55:57 | R1 | bubblesort/test_0_orig_pg_procyon vs bubblesort/1_artifice → CLONE
[2523/50000] 2026-06-30 04:55:58 | R1 | bubblesort/test_0_orig_pg_procyon vs bubblesort/test_0_orig_no_krakatau → CLONE
[2524/50000] 2026-06-30 04:55:59 | R1 | bubblesort/test_0_orig_pg_procyon vs bubblesort/test_0_orig_no_procyon → CLONE
[2525/50000] 2026-06-30 04:55:59 | R1 | bubblesort/test_0_orig_pg_procyon vs bubblesort/test_0_orig_pg_krakatau → CLONE
[2526/50000] 2026-06-30 04:56:00 | R1 | bubblesort/test_0_orig_pg_procyon vs bubblesort/test_0_orig_pg_procyon → CLONE
[2527/50000] 2026-06-30 04:56:01 | R1 | bubblesort/test_0_orig_pg_procyon vs bubblesort/test_1_artifice_no_krakatau → CLONE
[2528/50000] 2026-06-30 04:56:02 | R1 | bubblesort/test_0_orig_pg_procyon vs bubblesort/test_1_artifice_no_procyon → CLONE
[2529/50000] 2026-06-30 04:56:03 | R1 | bubblesort/test_0_orig_pg_procyon vs bubblesort/test_1_artifice_pg_krakatau → CLONE
[2530/50000] 2026-06-30 04:56:03 | R1 | bubblesort/test_0_orig_pg_procyon vs bubblesort/test_1_artifice_pg_procyon → CLONE
[2531/50000] 2026-06-30 04:56:05 | R1 | bubblesort/test_0_orig_pg_procyon vs guessword/0_orig → NON-CLONE
[2532/50000] 2026-06-30 04:56:06 | R1 | bubblesort/test_0_orig_pg_procyon vs guessword/1_artifice → NON-CLONE
[2533/50000] 2026-06-30 04:56:07 | R1 | bubblesort/test_0_orig_pg_procyon vs guessword/test_0_orig_no_krakatau → NON-CLONE
[2534/50000] 2026-06-30 04:56:08 | R1 | bubblesort/test_0_orig_pg_procyon vs guessword/test_0_orig_no_procyon → NON-CLONE
[2535/50000] 2026-06-30 04:56:09 | R1 | bubblesort/test_0_orig_pg_procyon vs guessword/test_0_orig_pg_krakatau → NON-CLONE
[2536/50000] 2026-06-30 04:56:10 | R1 | bubblesort/test_0_orig_pg_procyon vs guessword/test_0_orig_pg_procyon → NON-CLONE
[2537/50000] 2026-06-30 04:56:11 | R1 | bubblesort/test_0_orig_pg_procyon vs guessword/test_1_artifice_no_krakatau → NON-CLONE
[2538/50000] 2026-06-30 04:56:12 | R1 | bubblesort/test_0_orig_pg_procyon vs guessword/test_1_artifice_no_procyon → NON-CLONE
[2539/50000] 2026-06-30 04:56:14 | R1 | bubblesort/test_0_orig_pg_procyon vs guessword/test_1_artifice_pg_krakatau → NON-CLONE
[2540/50000] 2026-06-30 04:56:15 | R1 | bubblesort/test_0_orig_pg_procyon vs guessword/test_1_artifice_pg_procyon → NON-CLONE
[2541/50000] 2026-06-30 04:56:16 | R1 | bubblesort/test_0_orig_pg_procyon vs hanoi/0_orig → NON-CLONE
[2542/50000] 2026-06-30 04:56:17 | R1 | bubblesort/test_0_orig_pg_procyon vs hanoi/1_artifice → NON-CLONE
[2543/50000] 2026-06-30 04:56:19 | R1 | bubblesort/test_0_orig_pg_procyon vs hanoi/test_0_orig_no_krakatau → NON-CLONE
[2544/50000] 2026-06-30 04:56:19 | R1 | bubblesort/test_0_orig_pg_procyon vs hanoi/test_0_orig_no_procyon → NON-CLONE
[2545/50000] 2026-06-30 04:56:20 | R1 | bubblesort/test_0_orig_pg_procyon vs hanoi/test_0_orig_pg_krakatau → NON-CLONE
[2546/50000] 2026-06-30 04:56:21 | R1 | bubblesort/test_0_orig_pg_procyon vs hanoi/test_0_orig_pg_procyon → NON-CLONE
[2547/50000] 2026-06-30 04:56:22 | R1 | bubblesort/test_0_orig_pg_procyon vs hanoi/test_1_artifice_no_krakatau → NON-CLONE
[2548/50000] 2026-06-30 04:56:23 | R1 | bubblesort/test_0_orig_pg_procyon vs hanoi/test_1_artifice_no_procyon → NON-CLONE
[2549/50000] 2026-06-30 04:56:25 | R1 | bubblesort/test_0_orig_pg_procyon vs hanoi/test_1_artifice_pg_krakatau → NON-CLONE
[2550/50000] 2026-06-30 04:56:26 | R1 | bubblesort/test_0_orig_pg_procyon vs hanoi/test_1_artifice_pg_procyon → NON-CLONE
[2551/50000] 2026-06-30 04:56:27 | R1 | bubblesort/test_0_orig_pg_procyon vs kaprekar/0_orig → NON-CLONE
[2552/50000] 2026-06-30 04:56:27 | R1 | bubblesort/test_0_orig_pg_procyon vs kaprekar/1_artifice → NON-CLONE
[2553/50000] 2026-06-30 04:56:29 | R1 | bubblesort/test_0_orig_pg_procyon vs kaprekar/test_0_orig_no_krakatau → NON-CLONE
[2554/50000] 2026-06-30 04:56:30 | R1 | bubblesort/test_0_orig_pg_procyon vs kaprekar/test_0_orig_no_procyon → NON-CLONE
[2555/50000] 2026-06-30 04:56:31 | R1 | bubblesort/test_0_orig_pg_procyon vs kaprekar/test_0_orig_pg_krakatau → NON-CLONE
[2556/50000] 2026-06-30 04:56:32 | R1 | bubblesort/test_0_orig_pg_procyon vs kaprekar/test_0_orig_pg_procyon → NON-CLONE
[2557/50000] 2026-06-30 04:56:33 | R1 | bubblesort/test_0_orig_pg_procyon vs kaprekar/test_1_artifice_no_krakatau → NON-CLONE
[2558/50000] 2026-06-30 04:56:34 | R1 | bubblesort/test_0_orig_pg_procyon vs kaprekar/test_1_artifice_no_procyon → NON-CLONE
[2559/50000] 2026-06-30 04:56:35 | R1 | bubblesort/test_0_orig_pg_procyon vs kaprekar/test_1_artifice_pg_krakatau → NON-CLONE
[2560/50000] 2026-06-30 04:56:36 | R1 | bubblesort/test_0_orig_pg_procyon vs kaprekar/test_1_artifice_pg_procyon → NON-CLONE
[2561/50000] 2026-06-30 04:56:37 | R1 | bubblesort/test_0_orig_pg_procyon vs queens/0_orig → NON-CLONE
[2562/50000] 2026-06-30 04:56:38 | R1 | bubblesort/test_0_orig_pg_procyon vs queens/1_artifice → NON-CLONE
[2563/50000] 2026-06-30 04:56:39 | R1 | bubblesort/test_0_orig_pg_procyon vs queens/test_0_orig_no_krakatau → NON-CLONE
[2564/50000] 2026-06-30 04:56:39 | R1 | bubblesort/test_0_orig_pg_procyon vs queens/test_0_orig_no_procyon → NON-CLONE
[2565/50000] 2026-06-30 04:56:41 | R1 | bubblesort/test_0_orig_pg_procyon vs queens/test_0_orig_pg_krakatau → NON-CLONE
[2566/50000] 2026-06-30 04:56:41 | R1 | bubblesort/test_0_orig_pg_procyon vs queens/test_0_orig_pg_procyon → NON-CLONE
[2567/50000] 2026-06-30 04:56:43 | R1 | bubblesort/test_0_orig_pg_procyon vs queens/test_1_artifice_no_krakatau → NON-CLONE
[2568/50000] 2026-06-30 04:56:44 | R1 | bubblesort/test_0_orig_pg_procyon vs queens/test_1_artifice_no_procyon → NON-CLONE
[2569/50000] 2026-06-30 04:56:44 | R1 | bubblesort/test_0_orig_pg_procyon vs queens/test_1_artifice_pg_krakatau → NON-CLONE
[2570/50000] 2026-06-30 04:56:45 | R1 | bubblesort/test_0_orig_pg_procyon vs queens/test_1_artifice_pg_procyon → NON-CLONE
[2571/50000] 2026-06-30 04:56:46 | R1 | bubblesort/test_0_orig_pg_procyon vs railroadcar/0_orig → NON-CLONE
[2572/50000] 2026-06-30 04:56:47 | R1 | bubblesort/test_0_orig_pg_procyon vs railroadcar/1_artifice → NON-CLONE
[2573/50000] 2026-06-30 04:56:48 | R1 | bubblesort/test_0_orig_pg_procyon vs railroadcar/test_0_orig_no_krakatau → NON-CLONE
[2574/50000] 2026-06-30 04:56:48 | R1 | bubblesort/test_0_orig_pg_procyon vs railroadcar/test_0_orig_no_procyon → NON-CLONE
[2575/50000] 2026-06-30 04:56:50 | R1 | bubblesort/test_0_orig_pg_procyon vs railroadcar/test_0_orig_pg_krakatau → NON-CLONE
[2576/50000] 2026-06-30 04:56:50 | R1 | bubblesort/test_0_orig_pg_procyon vs railroadcar/test_0_orig_pg_procyon → NON-CLONE
[2577/50000] 2026-06-30 04:56:51 | R1 | bubblesort/test_0_orig_pg_procyon vs railroadcar/test_1_artifice_no_krakatau → NON-CLONE
[2578/50000] 2026-06-30 04:56:52 | R1 | bubblesort/test_0_orig_pg_procyon vs railroadcar/test_1_artifice_no_procyon → NON-CLONE
[2579/50000] 2026-06-30 04:56:52 | R1 | bubblesort/test_0_orig_pg_procyon vs railroadcar/test_1_artifice_pg_krakatau → NON-CLONE
[2580/50000] 2026-06-30 04:56:53 | R1 | bubblesort/test_0_orig_pg_procyon vs railroadcar/test_1_artifice_pg_procyon → NON-CLONE
[2581/50000] 2026-06-30 04:56:53 | R1 | bubblesort/test_0_orig_pg_procyon vs slinkedlist/0_orig → NON-CLONE
[2582/50000] 2026-06-30 04:56:54 | R1 | bubblesort/test_0_orig_pg_procyon vs slinkedlist/1_artifice → NON-CLONE
[2583/50000] 2026-06-30 04:56:55 | R1 | bubblesort/test_0_orig_pg_procyon vs slinkedlist/test_0_orig_no_krakatau → NON-CLONE
[2584/50000] 2026-06-30 04:56:56 | R1 | bubblesort/test_0_orig_pg_procyon vs slinkedlist/test_0_orig_no_procyon → NON-CLONE
[2585/50000] 2026-06-30 04:56:57 | R1 | bubblesort/test_0_orig_pg_procyon vs slinkedlist/test_0_orig_pg_krakatau → NON-CLONE
[2586/50000] 2026-06-30 04:56:58 | R1 | bubblesort/test_0_orig_pg_procyon vs slinkedlist/test_0_orig_pg_procyon → NON-CLONE
[2587/50000] 2026-06-30 04:56:59 | R1 | bubblesort/test_0_orig_pg_procyon vs slinkedlist/test_1_artifice_no_krakatau → NON-CLONE
[2588/50000] 2026-06-30 04:57:00 | R1 | bubblesort/test_0_orig_pg_procyon vs slinkedlist/test_1_artifice_no_procyon → NON-CLONE
[2589/50000] 2026-06-30 04:57:01 | R1 | bubblesort/test_0_orig_pg_procyon vs slinkedlist/test_1_artifice_pg_krakatau → NON-CLONE
[2590/50000] 2026-06-30 04:57:01 | R1 | bubblesort/test_0_orig_pg_procyon vs slinkedlist/test_1_artifice_pg_procyon → NON-CLONE
[2591/50000] 2026-06-30 04:57:03 | R1 | bubblesort/test_0_orig_pg_procyon vs square/0_orig → NON-CLONE
[2592/50000] 2026-06-30 04:57:04 | R1 | bubblesort/test_0_orig_pg_procyon vs square/1_artifice → NON-CLONE
[2593/50000] 2026-06-30 04:57:05 | R1 | bubblesort/test_0_orig_pg_procyon vs square/test_0_orig_no_krakatau → NON-CLONE
[2594/50000] 2026-06-30 04:57:06 | R1 | bubblesort/test_0_orig_pg_procyon vs square/test_0_orig_no_procyon → NON-CLONE
[2595/50000] 2026-06-30 04:57:06 | R1 | bubblesort/test_0_orig_pg_procyon vs square/test_0_orig_pg_krakatau → NON-CLONE
[2596/50000] 2026-06-30 04:57:08 | R1 | bubblesort/test_0_orig_pg_procyon vs square/test_0_orig_pg_procyon → NON-CLONE
[2597/50000] 2026-06-30 04:57:09 | R1 | bubblesort/test_0_orig_pg_procyon vs square/test_1_artifice_no_krakatau → NON-CLONE
[2598/50000] 2026-06-30 04:57:10 | R1 | bubblesort/test_0_orig_pg_procyon vs square/test_1_artifice_no_procyon → NON-CLONE
[2599/50000] 2026-06-30 04:57:11 | R1 | bubblesort/test_0_orig_pg_procyon vs square/test_1_artifice_pg_krakatau → NON-CLONE
[2600/50000] 2026-06-30 04:57:12 | R1 | bubblesort/test_0_orig_pg_procyon vs square/test_1_artifice_pg_procyon → NON-CLONE
[2601/50000] 2026-06-30 04:57:13 | R1 | bubblesort/test_1_artifice_no_krakatau vs InfixConverter/0_orig → NON-CLONE
[2602/50000] 2026-06-30 04:57:14 | R1 | bubblesort/test_1_artifice_no_krakatau vs InfixConverter/1_artifice → NON-CLONE
[2603/50000] 2026-06-30 04:57:15 | R1 | bubblesort/test_1_artifice_no_krakatau vs InfixConverter/test_0_orig_no_krakatau → NON-CLONE
[2604/50000] 2026-06-30 04:57:15 | R1 | bubblesort/test_1_artifice_no_krakatau vs InfixConverter/test_0_orig_no_procyon → NON-CLONE
[2605/50000] 2026-06-30 04:57:16 | R1 | bubblesort/test_1_artifice_no_krakatau vs InfixConverter/test_0_orig_pg_krakatau → NON-CLONE
[2606/50000] 2026-06-30 04:57:17 | R1 | bubblesort/test_1_artifice_no_krakatau vs InfixConverter/test_0_orig_pg_procyon → NON-CLONE
[2607/50000] 2026-06-30 04:57:18 | R1 | bubblesort/test_1_artifice_no_krakatau vs InfixConverter/test_1_artifice_no_krakatau → NON-CLONE
[2608/50000] 2026-06-30 04:57:19 | R1 | bubblesort/test_1_artifice_no_krakatau vs InfixConverter/test_1_artifice_no_procyon → NON-CLONE
[2609/50000] 2026-06-30 04:57:20 | R1 | bubblesort/test_1_artifice_no_krakatau vs InfixConverter/test_1_artifice_pg_krakatau → NON-CLONE
[2610/50000] 2026-06-30 04:57:20 | R1 | bubblesort/test_1_artifice_no_krakatau vs InfixConverter/test_1_artifice_pg_procyon → NON-CLONE
[2611/50000] 2026-06-30 04:57:22 | R1 | bubblesort/test_1_artifice_no_krakatau vs SqrtAlgorithm/0_orig → NON-CLONE
[2612/50000] 2026-06-30 04:57:23 | R1 | bubblesort/test_1_artifice_no_krakatau vs SqrtAlgorithm/1_artifice → NON-CLONE
[2613/50000] 2026-06-30 04:57:24 | R1 | bubblesort/test_1_artifice_no_krakatau vs SqrtAlgorithm/test_0_orig_no_krakatau → NON-CLONE
[2614/50000] 2026-06-30 04:57:25 | R1 | bubblesort/test_1_artifice_no_krakatau vs SqrtAlgorithm/test_0_orig_no_procyon → NON-CLONE
[2615/50000] 2026-06-30 04:57:26 | R1 | bubblesort/test_1_artifice_no_krakatau vs SqrtAlgorithm/test_0_orig_pg_krakatau → NON-CLONE
[2616/50000] 2026-06-30 04:57:27 | R1 | bubblesort/test_1_artifice_no_krakatau vs SqrtAlgorithm/test_0_orig_pg_procyon → NON-CLONE
[2617/50000] 2026-06-30 04:57:28 | R1 | bubblesort/test_1_artifice_no_krakatau vs SqrtAlgorithm/test_1_artifice_no_krakatau → NON-CLONE
[2618/50000] 2026-06-30 04:57:29 | R1 | bubblesort/test_1_artifice_no_krakatau vs SqrtAlgorithm/test_1_artifice_no_procyon → NON-CLONE
[2619/50000] 2026-06-30 04:57:30 | R1 | bubblesort/test_1_artifice_no_krakatau vs SqrtAlgorithm/test_1_artifice_pg_krakatau → NON-CLONE
[2620/50000] 2026-06-30 04:57:31 | R1 | bubblesort/test_1_artifice_no_krakatau vs SqrtAlgorithm/test_1_artifice_pg_procyon → NON-CLONE
[2621/50000] 2026-06-30 04:57:32 | R1 | bubblesort/test_1_artifice_no_krakatau vs bubblesort/0_orig → CLONE
[2622/50000] 2026-06-30 04:57:33 | R1 | bubblesort/test_1_artifice_no_krakatau vs bubblesort/1_artifice → CLONE
[2623/50000] 2026-06-30 04:57:34 | R1 | bubblesort/test_1_artifice_no_krakatau vs bubblesort/test_0_orig_no_krakatau → CLONE
[2624/50000] 2026-06-30 04:57:34 | R1 | bubblesort/test_1_artifice_no_krakatau vs bubblesort/test_0_orig_no_procyon → CLONE
[2625/50000] 2026-06-30 04:57:35 | R1 | bubblesort/test_1_artifice_no_krakatau vs bubblesort/test_0_orig_pg_krakatau → CLONE
[2626/50000] 2026-06-30 04:57:36 | R1 | bubblesort/test_1_artifice_no_krakatau vs bubblesort/test_0_orig_pg_procyon → CLONE
[2627/50000] 2026-06-30 04:57:37 | R1 | bubblesort/test_1_artifice_no_krakatau vs bubblesort/test_1_artifice_no_krakatau → CLONE
[2628/50000] 2026-06-30 04:57:37 | R1 | bubblesort/test_1_artifice_no_krakatau vs bubblesort/test_1_artifice_no_procyon → CLONE
[2629/50000] 2026-06-30 04:57:38 | R1 | bubblesort/test_1_artifice_no_krakatau vs bubblesort/test_1_artifice_pg_krakatau → CLONE
[2630/50000] 2026-06-30 04:57:39 | R1 | bubblesort/test_1_artifice_no_krakatau vs bubblesort/test_1_artifice_pg_procyon → CLONE
[2631/50000] 2026-06-30 04:57:39 | R1 | bubblesort/test_1_artifice_no_krakatau vs guessword/0_orig → NON-CLONE
[2632/50000] 2026-06-30 04:57:41 | R1 | bubblesort/test_1_artifice_no_krakatau vs guessword/1_artifice → NON-CLONE
[2633/50000] 2026-06-30 04:57:42 | R1 | bubblesort/test_1_artifice_no_krakatau vs guessword/test_0_orig_no_krakatau → NON-CLONE
[2634/50000] 2026-06-30 04:57:43 | R1 | bubblesort/test_1_artifice_no_krakatau vs guessword/test_0_orig_no_procyon → NON-CLONE
[2635/50000] 2026-06-30 04:57:44 | R1 | bubblesort/test_1_artifice_no_krakatau vs guessword/test_0_orig_pg_krakatau → NON-CLONE
[2636/50000] 2026-06-30 04:57:45 | R1 | bubblesort/test_1_artifice_no_krakatau vs guessword/test_0_orig_pg_procyon → NON-CLONE
[2637/50000] 2026-06-30 04:57:46 | R1 | bubblesort/test_1_artifice_no_krakatau vs guessword/test_1_artifice_no_krakatau → NON-CLONE
[2638/50000] 2026-06-30 04:57:47 | R1 | bubblesort/test_1_artifice_no_krakatau vs guessword/test_1_artifice_no_procyon → NON-CLONE
[2639/50000] 2026-06-30 04:57:48 | R1 | bubblesort/test_1_artifice_no_krakatau vs guessword/test_1_artifice_pg_krakatau → NON-CLONE
[2640/50000] 2026-06-30 04:57:50 | R1 | bubblesort/test_1_artifice_no_krakatau vs guessword/test_1_artifice_pg_procyon → NON-CLONE
[2641/50000] 2026-06-30 04:57:51 | R1 | bubblesort/test_1_artifice_no_krakatau vs hanoi/0_orig → NON-CLONE
[2642/50000] 2026-06-30 04:57:52 | R1 | bubblesort/test_1_artifice_no_krakatau vs hanoi/1_artifice → NON-CLONE
[2643/50000] 2026-06-30 04:57:53 | R1 | bubblesort/test_1_artifice_no_krakatau vs hanoi/test_0_orig_no_krakatau → NON-CLONE
[2644/50000] 2026-06-30 04:57:54 | R1 | bubblesort/test_1_artifice_no_krakatau vs hanoi/test_0_orig_no_procyon → NON-CLONE
